censo,iso_3166-2_AR,provincia,sexo,rango_etario,nativo_extranjero,poblacion,
2001,AR-U,CHUBUT,M,15-19,N,19014,
2001,AR-U,CHUBUT,M,20-24,N,17490,
2001,AR-U,CHUBUT,M,25-29,N,15028,
2001,AR-U,CHUBUT,M,30-34,N,13307,
2001,AR-U,CHUBUT,M,35-39,N,12806,
2001,AR-U,CHUBUT,M,40-44,N,11321,
2001,AR-U,CHUBUT,M,45-49,N,9907,
2001,AR-U,CHUBUT,M,50-54,N,8117,
2001,AR-U,CHUBUT,M,55-59,N,6044,
2001,AR-U,CHUBUT,M,60-64,N,4939,
2001,AR-U,CHUBUT,M,65-69,N,3840,
2001,AR-U,CHUBUT,M,70-74,N,3216,
2001,AR-U,CHUBUT,M,75-79,N,2289,
2001,AR-U,CHUBUT,M,80-84,N,1471,
2001,AR-U,CHUBUT,M,85+,N,972,
2001,AR-U,CHUBUT,V,05-09,N,22037,
2001,AR-U,CHUBUT,V,10-14,N,21811,
2001,AR-U,CHUBUT,V,00-04,N,20648,
2001,AR-U,CHUBUT,V,15-19,N,19757,
2001,AR-U,CHUBUT,V,20-24,N,17871,
2001,AR-U,CHUBUT,V,25-29,N,14948,
2001,AR-U,CHUBUT,V,30-34,N,13158,
2001,AR-U,CHUBUT,V,35-39,N,12831,
2001,AR-U,CHUBUT,V,40-44,N,11909,
2001,AR-U,CHUBUT,V,45-49,N,10093,
2001,AR-U,CHUBUT,V,50-54,N,8380,
2001,AR-U,CHUBUT,V,55-59,N,6185,
2001,AR-U,CHUBUT,V,60-64,N,4864,
2001,AR-U,CHUBUT,V,65-69,N,3509,
2001,AR-U,CHUBUT,V,70-74,N,2698,
2001,AR-U,CHUBUT,V,75-79,N,1708,
2001,AR-U,CHUBUT,V,80-84,N,878,
2001,AR-U,CHUBUT,V,85+,N,428,
2010,AR-U,CHUBUT,M,05-09,N,21331,
2010,AR-U,CHUBUT,M,10-14,N,22385,
2010,AR-U,CHUBUT,M,00-04,N,22185,
2010,AR-U,CHUBUT,M,15-19,N,21839,
2010,AR-U,CHUBUT,M,20-24,N,19885,
2010,AR-U,CHUBUT,M,25-29,N,20100,
2010,AR-U,CHUBUT,M,30-34,N,20707,
2010,AR-U,CHUBUT,M,35-39,N,17051,
2010,AR-U,CHUBUT,M,40-44,N,14119,
2010,AR-U,CHUBUT,M,45-49,N,13005,
2010,AR-U,CHUBUT,M,50-54,N,11322,
2010,AR-U,CHUBUT,M,55-59,N,9662,
2010,AR-U,CHUBUT,M,60-64,N,7435,
2010,AR-U,CHUBUT,M,65-69,N,5718,
2010,AR-U,CHUBUT,M,70-74,N,4258,
2010,AR-U,CHUBUT,M,75-79,N,3275,
2010,AR-U,CHUBUT,M,80-84,N,2233,
2010,AR-U,CHUBUT,M,85+,N,1751,
2010,AR-U,CHUBUT,V,05-09,N,21674,
2010,AR-U,CHUBUT,V,10-14,N,23466,
2010,AR-U,CHUBUT,V,00-04,N,22496,
2010,AR-U,CHUBUT,V,15-19,N,22539,
2010,AR-U,CHUBUT,V,20-24,N,20611,
2010,AR-U,CHUBUT,V,25-29,N,21033,
2010,AR-U,CHUBUT,V,30-34,N,21145,
2010,AR-U,CHUBUT,V,35-39,N,17301,
2010,AR-U,CHUBUT,V,40-44,N,14068,
2010,AR-U,CHUBUT,V,45-49,N,13397,
2010,AR-U,CHUBUT,V,50-54,N,11641,
2010,AR-U,CHUBUT,V,55-59,N,9678,
2010,AR-U,CHUBUT,V,60-64,N,7340,
2010,AR-U,CHUBUT,V,65-69,N,5191,
2010,AR-U,CHUBUT,V,70-74,N,3518,
2010,AR-U,CHUBUT,V,75-79,N,2313,
2010,AR-U,CHUBUT,V,80-84,N,1367,
2010,AR-U,CHUBUT,V,85+,N,859,
2022,AR-U,CHUBUT,M,00-04,N,17799,
2022,AR-U,CHUBUT,M,05-09,N,23194,
2022,AR-U,CHUBUT,M,10-14,N,23849,
2022,AR-U,CHUBUT,M,15-19,N,21484,
2022,AR-U,CHUBUT,M,20-24,N,20327,
2022,AR-U,CHUBUT,M,25-29,N,22577,
2022,AR-U,CHUBUT,M,30-34,N,23191,
2022,AR-U,CHUBUT,M,35-39,N,22647,
2022,AR-U,CHUBUT,M,40-44,N,22879,
2022,AR-U,CHUBUT,M,45-49,N,18914,
2022,AR-U,CHUBUT,M,50-54,N,15026,
2022,AR-U,CHUBUT,M,55-59,N,13302,
2022,AR-U,CHUBUT,M,60-64,N,11335,
2022,AR-U,CHUBUT,M,65-69,N,9485,
2022,AR-U,CHUBUT,M,70-74,N,7140,
2022,AR-U,CHUBUT,M,75-79,N,4986,
2022,AR-U,CHUBUT,M,80-84,N,3275,
2022,AR-U,CHUBUT,M,85+,N,3045,
2022,AR-U,CHUBUT,V,00-04,N,18069,
2022,AR-U,CHUBUT,V,05-09,N,24103,
2022,AR-U,CHUBUT,V,10-14,N,24139,
2022,AR-U,CHUBUT,V,15-19,N,22186,
2022,AR-U,CHUBUT,V,20-24,N,20761,
2022,AR-U,CHUBUT,V,25-29,N,22080,
2022,AR-U,CHUBUT,V,30-34,N,22212,
2022,AR-U,CHUBUT,V,35-39,N,22268,
2022,AR-U,CHUBUT,V,40-44,N,22078,
2022,AR-U,CHUBUT,V,45-49,N,18414,
2022,AR-U,CHUBUT,V,50-54,N,14316,
2022,AR-U,CHUBUT,V,55-59,N,12645,
2022,AR-U,CHUBUT,V,60-64,N,10588,
2022,AR-U,CHUBUT,V,65-69,N,8536,
2022,AR-U,CHUBUT,V,70-74,N,6199,
2022,AR-U,CHUBUT,V,75-79,N,3780,
2022,AR-U,CHUBUT,V,80-84,N,2143,
2022,AR-U,CHUBUT,V,85+,N,1506,
1895,AR-U,CHUBUT,M,05-09,E,36,
1895,AR-U,CHUBUT,M,10-14,E,35,
1895,AR-U,CHUBUT,M,00-04,E,11,
1895,AR-U,CHUBUT,M,15-19,E,64,
1895,AR-U,CHUBUT,M,20-24,E,77,
1895,AR-U,CHUBUT,M,25-29,E,59,
1895,AR-U,CHUBUT,M,30-34,E,70,
1895,AR-U,CHUBUT,M,35-39,E,54,
1895,AR-U,CHUBUT,M,40-44,E,57,
1895,AR-U,CHUBUT,M,45-49,E,40,
1895,AR-U,CHUBUT,M,50-54,E,26,
1895,AR-U,CHUBUT,M,55-59,E,17,
1895,AR-U,CHUBUT,M,60-64,E,12,
1895,AR-U,CHUBUT,M,65-69,E,9,
1895,AR-U,CHUBUT,M,70-74,E,0,
1895,AR-U,CHUBUT,M,75-79,E,0,
1895,AR-U,CHUBUT,M,80-84,E,0,
1895,AR-U,CHUBUT,M,85+,E,0,
1895,AR-U,CHUBUT,V,05-09,E,33,
1895,AR-U,CHUBUT,V,10-14,E,37,
1895,AR-U,CHUBUT,V,00-04,E,9,
1895,AR-U,CHUBUT,V,15-19,E,85,
1895,AR-U,CHUBUT,V,20-24,E,90,
1895,AR-U,CHUBUT,V,25-29,E,150,
1895,AR-U,CHUBUT,V,30-34,E,138,
1895,AR-U,CHUBUT,V,35-39,E,122,
1895,AR-U,CHUBUT,V,40-44,E,104,
1895,AR-U,CHUBUT,V,45-49,E,83,
1895,AR-U,CHUBUT,V,50-54,E,53,
1895,AR-U,CHUBUT,V,55-59,E,34,
1895,AR-U,CHUBUT,V,60-64,E,21,
1895,AR-U,CHUBUT,V,65-69,E,12,
1895,AR-U,CHUBUT,V,70-74,E,3,
1895,AR-U,CHUBUT,V,75-79,E,3,
1895,AR-U,CHUBUT,V,80-84,E,0,
1895,AR-U,CHUBUT,V,85+,E,1,
1914,AR-U,CHUBUT,M,10-14,E,236,
1914,AR-U,CHUBUT,M,05-09,E,219,
1914,AR-U,CHUBUT,M,00-04,E,73,
1914,AR-U,CHUBUT,M,15-19,E,264,
1914,AR-U,CHUBUT,M,20-24,E,357,
1914,AR-U,CHUBUT,M,25-29,E,440,
1914,AR-U,CHUBUT,M,30-34,E,386,
1914,AR-U,CHUBUT,M,35-39,E,329,
1914,AR-U,CHUBUT,M,40-44,E,267,
1914,AR-U,CHUBUT,M,45-49,E,182,
1914,AR-U,CHUBUT,M,50-54,E,130,
1914,AR-U,CHUBUT,M,55-59,E,86,
1914,AR-U,CHUBUT,M,60-64,E,81,
1914,AR-U,CHUBUT,M,65-69,E,39,
1914,AR-U,CHUBUT,M,70-74,E,28,
1914,AR-U,CHUBUT,M,75-79,E,9,
1914,AR-U,CHUBUT,M,80-84,E,6,
1914,AR-U,CHUBUT,M,85+,E,10,
1914,AR-U,CHUBUT,V,10-14,E,299,
1914,AR-U,CHUBUT,V,05-09,E,243,
1914,AR-U,CHUBUT,V,00-04,E,64,
1914,AR-U,CHUBUT,V,15-19,E,571,
1914,AR-U,CHUBUT,V,20-24,E,1144,
1914,AR-U,CHUBUT,V,25-29,E,1383,
1914,AR-U,CHUBUT,V,30-34,E,1162,
1914,AR-U,CHUBUT,V,35-39,E,819,
1914,AR-U,CHUBUT,V,40-44,E,608,
1914,AR-U,CHUBUT,V,45-49,E,408,
1914,AR-U,CHUBUT,V,50-54,E,309,
1914,AR-U,CHUBUT,V,55-59,E,176,
1914,AR-U,CHUBUT,V,60-64,E,119,
1914,AR-U,CHUBUT,V,65-69,E,69,
1914,AR-U,CHUBUT,V,70-74,E,35,
1914,AR-U,CHUBUT,V,75-79,E,9,
1914,AR-U,CHUBUT,V,80-84,E,12,
1914,AR-U,CHUBUT,V,85+,E,12,
1947,AR-U,CHUBUT,M,10-14,E,183,
1947,AR-U,CHUBUT,M,05-09,E,136,
1947,AR-U,CHUBUT,M,00-04,E,67,
1947,AR-U,CHUBUT,M,15-19,E,232,
1947,AR-U,CHUBUT,M,20-24,E,332,
1947,AR-U,CHUBUT,M,25-29,E,382,
1947,AR-U,CHUBUT,M,30-34,E,459,
1947,AR-U,CHUBUT,M,35-39,E,653,
1947,AR-U,CHUBUT,M,40-44,E,821,
1947,AR-U,CHUBUT,M,45-49,E,705,
1947,AR-U,CHUBUT,M,50-54,E,584,
1947,AR-U,CHUBUT,M,55-59,E,521,
1947,AR-U,CHUBUT,M,60-64,E,389,
1947,AR-U,CHUBUT,M,65-69,E,260,
1947,AR-U,CHUBUT,M,70-74,E,162,
1947,AR-U,CHUBUT,M,75-79,E,74,
1947,AR-U,CHUBUT,M,80-84,E,37,
1947,AR-U,CHUBUT,M,85+,E,28,
1947,AR-U,CHUBUT,V,10-14,E,145,
1947,AR-U,CHUBUT,V,05-09,E,132,
1947,AR-U,CHUBUT,V,00-04,E,56,
1947,AR-U,CHUBUT,V,15-19,E,300,
1947,AR-U,CHUBUT,V,20-24,E,683,
1947,AR-U,CHUBUT,V,25-29,E,735,
1947,AR-U,CHUBUT,V,30-34,E,958,
1947,AR-U,CHUBUT,V,35-39,E,1467,
1947,AR-U,CHUBUT,V,40-44,E,2157,
1947,AR-U,CHUBUT,V,45-49,E,2026,
1947,AR-U,CHUBUT,V,50-54,E,1656,
1947,AR-U,CHUBUT,V,55-59,E,1344,
1947,AR-U,CHUBUT,V,60-64,E,971,
1947,AR-U,CHUBUT,V,65-69,E,489,
1947,AR-U,CHUBUT,V,70-74,E,218,
1947,AR-U,CHUBUT,V,75-79,E,105,
1947,AR-U,CHUBUT,V,80-84,E,44,
1947,AR-U,CHUBUT,V,85+,E,29,
1960,AR-U,CHUBUT,M,05-09,E,462,
1960,AR-U,CHUBUT,M,10-14,E,701,
1960,AR-U,CHUBUT,M,00-04,E,307,
1960,AR-U,CHUBUT,M,15-19,E,744,
1960,AR-U,CHUBUT,M,20-24,E,949,
1960,AR-U,CHUBUT,M,25-29,E,1127,
1960,AR-U,CHUBUT,M,30-34,E,1101,
1960,AR-U,CHUBUT,M,35-39,E,1010,
1960,AR-U,CHUBUT,M,40-44,E,742,
1960,AR-U,CHUBUT,M,45-49,E,788,
1960,AR-U,CHUBUT,M,50-54,E,796,
1960,AR-U,CHUBUT,M,55-59,E,754,
1960,AR-U,CHUBUT,M,60-64,E,608,
1960,AR-U,CHUBUT,M,65-69,E,424,
1960,AR-U,CHUBUT,M,70-74,E,371,
1960,AR-U,CHUBUT,M,75-79,E,177,
1960,AR-U,CHUBUT,M,80-84,E,111,
1960,AR-U,CHUBUT,M,85+,E,32,
1960,AR-U,CHUBUT,V,05-09,E,453,
1960,AR-U,CHUBUT,V,10-14,E,700,
1960,AR-U,CHUBUT,V,00-04,E,319,
1960,AR-U,CHUBUT,V,15-19,E,798,
1960,AR-U,CHUBUT,V,20-24,E,1217,
1960,AR-U,CHUBUT,V,25-29,E,1347,
1960,AR-U,CHUBUT,V,30-34,E,1551,
1960,AR-U,CHUBUT,V,35-39,E,1385,
1960,AR-U,CHUBUT,V,40-44,E,1146,
1960,AR-U,CHUBUT,V,45-49,E,1196,
1960,AR-U,CHUBUT,V,50-54,E,1550,
1960,AR-U,CHUBUT,V,55-59,E,1582,
1960,AR-U,CHUBUT,V,60-64,E,1178,
1960,AR-U,CHUBUT,V,65-69,E,897,
1960,AR-U,CHUBUT,V,70-74,E,647,
1960,AR-U,CHUBUT,V,75-79,E,329,
1960,AR-U,CHUBUT,V,80-84,E,126,
1960,AR-U,CHUBUT,V,85+,E,40,
1970,AR-U,CHUBUT,M,05-09,E,150,
1970,AR-U,CHUBUT,M,10-14,E,425,
1970,AR-U,CHUBUT,M,00-04,E,50,
1970,AR-U,CHUBUT,M,15-19,E,800,
1970,AR-U,CHUBUT,M,20-24,E,900,
1970,AR-U,CHUBUT,M,25-29,E,1150,
1970,AR-U,CHUBUT,M,30-34,E,1200,
1970,AR-U,CHUBUT,M,35-39,E,1475,
1970,AR-U,CHUBUT,M,40-44,E,1225,
1970,AR-U,CHUBUT,M,45-49,E,1025,
1970,AR-U,CHUBUT,M,50-54,E,775,
1970,AR-U,CHUBUT,M,55-59,E,650,
1970,AR-U,CHUBUT,M,60-64,E,725,
1970,AR-U,CHUBUT,M,65-69,E,650,
1970,AR-U,CHUBUT,M,70-74,E,575,
1970,AR-U,CHUBUT,M,75-79,E,250,
1970,AR-U,CHUBUT,M,80-84,E,150,
1970,AR-U,CHUBUT,M,85+,E,75,
1970,AR-U,CHUBUT,V,05-09,E,75,
1970,AR-U,CHUBUT,V,10-14,E,625,
1970,AR-U,CHUBUT,V,00-04,E,75,
1970,AR-U,CHUBUT,V,15-19,E,1025,
1970,AR-U,CHUBUT,V,20-24,E,1250,
1970,AR-U,CHUBUT,V,25-29,E,1450,
1970,AR-U,CHUBUT,V,30-34,E,1700,
1970,AR-U,CHUBUT,V,35-39,E,1425,
1970,AR-U,CHUBUT,V,40-44,E,1800,
1970,AR-U,CHUBUT,V,45-49,E,1050,
1970,AR-U,CHUBUT,V,50-54,E,975,
1970,AR-U,CHUBUT,V,55-59,E,1050,
1970,AR-U,CHUBUT,V,60-64,E,1275,
1970,AR-U,CHUBUT,V,65-69,E,775,
1970,AR-U,CHUBUT,V,70-74,E,750,
1970,AR-U,CHUBUT,V,75-79,E,400,
1970,AR-U,CHUBUT,V,80-84,E,200,
1970,AR-U,CHUBUT,V,85+,E,100,
1980,AR-U,CHUBUT,M,00-04,E,52,
1980,AR-U,CHUBUT,M,05-09,E,339,
1980,AR-U,CHUBUT,M,10-14,E,400,
1980,AR-U,CHUBUT,M,15-19,E,488,
1980,AR-U,CHUBUT,M,20-24,E,1016,
1980,AR-U,CHUBUT,M,25-29,E,1357,
1980,AR-U,CHUBUT,M,30-34,E,1521,
1980,AR-U,CHUBUT,M,35-39,E,1526,
1980,AR-U,CHUBUT,M,40-44,E,1424,
1980,AR-U,CHUBUT,M,45-49,E,1227,
1980,AR-U,CHUBUT,M,50-54,E,1064,
1980,AR-U,CHUBUT,M,55-59,E,887,
1980,AR-U,CHUBUT,M,60-64,E,655,
1980,AR-U,CHUBUT,M,65-69,E,607,
1980,AR-U,CHUBUT,M,70-74,E,527,
1980,AR-U,CHUBUT,M,75-79,E,479,
1980,AR-U,CHUBUT,M,80-84,E,258,
1980,AR-U,CHUBUT,M,85+,E,192,
1980,AR-U,CHUBUT,V,00-04,E,68,
1980,AR-U,CHUBUT,V,05-09,E,347,
1980,AR-U,CHUBUT,V,10-14,E,427,
1980,AR-U,CHUBUT,V,15-19,E,448,
1980,AR-U,CHUBUT,V,20-24,E,853,
1980,AR-U,CHUBUT,V,25-29,E,1432,
1980,AR-U,CHUBUT,V,30-34,E,1689,
1980,AR-U,CHUBUT,V,35-39,E,1657,
1980,AR-U,CHUBUT,V,40-44,E,1682,
1980,AR-U,CHUBUT,V,45-49,E,1482,
1980,AR-U,CHUBUT,V,50-54,E,1367,
1980,AR-U,CHUBUT,V,55-59,E,1130,
1980,AR-U,CHUBUT,V,60-64,E,784,
1980,AR-U,CHUBUT,V,65-69,E,739,
1980,AR-U,CHUBUT,V,70-74,E,661,
1980,AR-U,CHUBUT,V,75-79,E,528,
1980,AR-U,CHUBUT,V,80-84,E,290,
1980,AR-U,CHUBUT,V,85+,E,159,
1991,AR-U,CHUBUT,M,05-09,E,337,
1991,AR-U,CHUBUT,M,10-14,E,356,
1991,AR-U,CHUBUT,M,00-04,E,57,
1991,AR-U,CHUBUT,M,15-19,E,599,
1991,AR-U,CHUBUT,M,20-24,E,827,
1991,AR-U,CHUBUT,M,25-29,E,1153,
1991,AR-U,CHUBUT,M,30-34,E,1394,
1991,AR-U,CHUBUT,M,35-39,E,1585,
1991,AR-U,CHUBUT,M,40-44,E,1608,
1991,AR-U,CHUBUT,M,45-49,E,1500,
1991,AR-U,CHUBUT,M,50-54,E,1430,
1991,AR-U,CHUBUT,M,55-59,E,1230,
1991,AR-U,CHUBUT,M,60-64,E,1024,
1991,AR-U,CHUBUT,M,65-69,E,806,
1991,AR-U,CHUBUT,M,70-74,E,531,
1991,AR-U,CHUBUT,M,75-79,E,480,
1991,AR-U,CHUBUT,M,80-84,E,316,
1991,AR-U,CHUBUT,M,85+,E,252,
1991,AR-U,CHUBUT,V,05-09,E,332,
1991,AR-U,CHUBUT,V,10-14,E,348,
1991,AR-U,CHUBUT,V,00-04,E,60,
1991,AR-U,CHUBUT,V,15-19,E,501,
1991,AR-U,CHUBUT,V,20-24,E,743,
1991,AR-U,CHUBUT,V,25-29,E,1072,
1991,AR-U,CHUBUT,V,30-34,E,1297,
1991,AR-U,CHUBUT,V,35-39,E,1589,
1991,AR-U,CHUBUT,V,40-44,E,1721,
1991,AR-U,CHUBUT,V,45-49,E,1662,
1991,AR-U,CHUBUT,V,50-54,E,1601,
1991,AR-U,CHUBUT,V,55-59,E,1313,
1991,AR-U,CHUBUT,V,60-64,E,1185,
1991,AR-U,CHUBUT,V,65-69,E,904,
1991,AR-U,CHUBUT,V,70-74,E,547,
1991,AR-U,CHUBUT,V,75-79,E,447,
1991,AR-U,CHUBUT,V,80-84,E,288,
1991,AR-U,CHUBUT,V,85+,E,215,
2001,AR-U,CHUBUT,M,05-09,E,112,
2001,AR-U,CHUBUT,M,10-14,E,153,
2001,AR-U,CHUBUT,M,00-04,E,35,
2001,AR-U,CHUBUT,M,15-19,E,328,
2001,AR-U,CHUBUT,M,20-24,E,467,
2001,AR-U,CHUBUT,M,25-29,E,695,
2001,AR-U,CHUBUT,M,30-34,E,920,
2001,AR-U,CHUBUT,M,35-39,E,1174,
2001,AR-U,CHUBUT,M,40-44,E,1418,
2001,AR-U,CHUBUT,M,45-49,E,1428,
2001,AR-U,CHUBUT,M,50-54,E,1544,
2001,AR-U,CHUBUT,M,55-59,E,1344,
2001,AR-U,CHUBUT,M,60-64,E,1270,
2001,AR-U,CHUBUT,M,65-69,E,1079,
2001,AR-U,CHUBUT,M,70-74,E,830,
2001,AR-U,CHUBUT,M,75-79,E,636,
2001,AR-U,CHUBUT,M,80-84,E,407,
2001,AR-U,CHUBUT,M,85+,E,355,
2001,AR-U,CHUBUT,V,05-09,E,90,
2001,AR-U,CHUBUT,V,10-14,E,174,
2001,AR-U,CHUBUT,V,00-04,E,36,
2001,AR-U,CHUBUT,V,15-19,E,341,
2001,AR-U,CHUBUT,V,20-24,E,448,
2001,AR-U,CHUBUT,V,25-29,E,572,
2001,AR-U,CHUBUT,V,30-34,E,829,
2001,AR-U,CHUBUT,V,35-39,E,1009,
2001,AR-U,CHUBUT,V,40-44,E,1239,
2001,AR-U,CHUBUT,V,45-49,E,1381,
2001,AR-U,CHUBUT,V,50-54,E,1588,
2001,AR-U,CHUBUT,V,55-59,E,1327,
2001,AR-U,CHUBUT,V,60-64,E,1354,
2001,AR-U,CHUBUT,V,65-69,E,1044,
2001,AR-U,CHUBUT,V,70-74,E,855,
2001,AR-U,CHUBUT,V,75-79,E,576,
2001,AR-U,CHUBUT,V,80-84,E,285,
2001,AR-U,CHUBUT,V,85+,E,192,
2010,AR-U,CHUBUT,M,05-09,E,400,
2010,AR-U,CHUBUT,M,10-14,E,383,
2010,AR-U,CHUBUT,M,00-04,E,234,
2010,AR-U,CHUBUT,M,15-19,E,491,
2010,AR-U,CHUBUT,M,20-24,E,826,
2010,AR-U,CHUBUT,M,25-29,E,1113,
2010,AR-U,CHUBUT,M,30-34,E,1070,
2010,AR-U,CHUBUT,M,35-39,E,1116,
2010,AR-U,CHUBUT,M,40-44,E,1125,
2010,AR-U,CHUBUT,M,45-49,E,1289,
2010,AR-U,CHUBUT,M,50-54,E,1431,
2010,AR-U,CHUBUT,M,55-59,E,1391,
2010,AR-U,CHUBUT,M,60-64,E,1349,
2010,AR-U,CHUBUT,M,65-69,E,1184,
2010,AR-U,CHUBUT,M,70-74,E,1055,
2010,AR-U,CHUBUT,M,75-79,E,770,
2010,AR-U,CHUBUT,M,80-84,E,508,
2010,AR-U,CHUBUT,M,85+,E,463,
2010,AR-U,CHUBUT,V,05-09,E,409,
2010,AR-U,CHUBUT,V,10-14,E,370,
2010,AR-U,CHUBUT,V,00-04,E,242,
2010,AR-U,CHUBUT,V,15-19,E,502,
2010,AR-U,CHUBUT,V,20-24,E,903,
2010,AR-U,CHUBUT,V,25-29,E,1116,
2010,AR-U,CHUBUT,V,30-34,E,1085,
2010,AR-U,CHUBUT,V,35-39,E,1017,
2010,AR-U,CHUBUT,V,40-44,E,1101,
2010,AR-U,CHUBUT,V,45-49,E,1142,
2010,AR-U,CHUBUT,V,50-54,E,1255,
2010,AR-U,CHUBUT,V,55-59,E,1306,
2010,AR-U,CHUBUT,V,60-64,E,1276,
2010,AR-U,CHUBUT,V,65-69,E,1101,
2010,AR-U,CHUBUT,V,70-74,E,888,
2010,AR-U,CHUBUT,V,75-79,E,643,
2010,AR-U,CHUBUT,V,80-84,E,416,
2010,AR-U,CHUBUT,V,85+,E,240,
2022,AR-U,CHUBUT,M,00-04,E,109,
2022,AR-U,CHUBUT,M,05-09,E,222,
2022,AR-U,CHUBUT,M,10-14,E,330,
2022,AR-U,CHUBUT,M,15-19,E,536,
2022,AR-U,CHUBUT,M,20-24,E,584,
2022,AR-U,CHUBUT,M,25-29,E,786,
2022,AR-U,CHUBUT,M,30-34,E,1061,
2022,AR-U,CHUBUT,M,35-39,E,1237,
2022,AR-U,CHUBUT,M,40-44,E,1140,
2022,AR-U,CHUBUT,M,45-49,E,1134,
2022,AR-U,CHUBUT,M,50-54,E,1111,
2022,AR-U,CHUBUT,M,55-59,E,1261,
2022,AR-U,CHUBUT,M,60-64,E,1291,
2022,AR-U,CHUBUT,M,65-69,E,1334,
2022,AR-U,CHUBUT,M,70-74,E,1177,
2022,AR-U,CHUBUT,M,75-79,E,986,
2022,AR-U,CHUBUT,M,80-84,E,716,
2022,AR-U,CHUBUT,M,85+,E,692,
2022,AR-U,CHUBUT,V,00-04,E,96,
2022,AR-U,CHUBUT,V,05-09,E,218,
2022,AR-U,CHUBUT,V,10-14,E,351,
2022,AR-U,CHUBUT,V,15-19,E,519,
2022,AR-U,CHUBUT,V,20-24,E,583,
2022,AR-U,CHUBUT,V,25-29,E,699,
2022,AR-U,CHUBUT,V,30-34,E,1017,
2022,AR-U,CHUBUT,V,35-39,E,1050,
2022,AR-U,CHUBUT,V,40-44,E,1040,
2022,AR-U,CHUBUT,V,45-49,E,909,
2022,AR-U,CHUBUT,V,50-54,E,960,
2022,AR-U,CHUBUT,V,55-59,E,1003,
2022,AR-U,CHUBUT,V,60-64,E,998,
2022,AR-U,CHUBUT,V,65-69,E,1099,
2022,AR-U,CHUBUT,V,70-74,E,1030,
2022,AR-U,CHUBUT,V,75-79,E,768,
2022,AR-U,CHUBUT,V,80-84,E,528,
2022,AR-U,CHUBUT,V,85+,E,401,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,05-09,N,8001,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,10-14,N,7453,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,00-04,N,9432,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,15-19,N,5777,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,20-24,N,4465,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,25-29,N,3928,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,30-34,N,3336,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,35-39,N,2853,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,40-44,N,2771,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,45-49,N,1817,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,50-54,N,1801,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,55-59,N,936,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,60-64,N,997,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,65-69,N,467,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,70-74,N,575,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,75-79,N,130,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,80-84,N,149,
1869,AR-C,CIUDAD DE BUENOS AIRES,M,85+,N,148,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,05-09,N,7420,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,10-14,N,6732,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,00-04,N,9270,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,15-19,N,3081,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,20-24,N,2291,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,25-29,N,2090,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,30-34,N,1785,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,35-39,N,1558,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,40-44,N,1267,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,45-49,N,1288,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,50-54,N,1080,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,55-59,N,614,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,60-64,N,689,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,65-69,N,288,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,70-74,N,306,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,75-79,N,47,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,80-84,N,49,
1869,AR-C,CIUDAD DE BUENOS AIRES,V,85+,N,72,
1895,AR-C,CIUDAD DE BUENOS AIRES,M,05-09,N,29559,
1895,AR-C,CIUDAD DE BUENOS AIRES,M,10-14,N,21141,
1895,AR-C,CIUDAD DE BUENOS AIRES,M,00-04,N,41952,
1895,AR-C,CIUDAD DE BUENOS AIRES,M,15-19,N,20708,
1895,AR-C,CIUDAD DE BUENOS AIRES,M,20-24,N,16021,
1895,AR-C,CIUDAD DE BUENOS AIRES,M,25-29,N,10824,
1895,AR-C,CIUDAD DE BUENOS AIRES,M,30-34,N,7023,
1895,AR-C,CIUDAD DE BUENOS AIRES,M,35-39,N,5972,
